cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
23,3,1,450000.0,"[100000000769919100, 100000002371751100, 100000007018630100]","3 узлов, 1 seed, оборот внутри кластера 450,000 KZT, преобладающая роль: peripheral (3 узлов)"
24,13,1,1392916.0,"[100000001380054100, 100000004463277100, 100000003164661100, 100000006232815100, 100000004192865100]","13 узлов, 1 seed, оборот внутри кластера 1,392,916 KZT, преобладающая роль: peripheral (12 узлов)"
25,17,1,2977887.0,"[100000004144536100, 100000002257794100, 100000001330595100, 100000004007116100, 100000003603979100]","17 узлов, 1 seed, оборот внутри кластера 2,977,887 KZT, преобладающая роль: peripheral (11 узлов)"
26,50,3,4135421.0,"[100000005074393100, 100000006424479100, 100000003270419100, 100000001236706100, 100000000375150100]","50 узлов, 3 seed, оборот внутри кластера 4,135,421 KZT, преобладающая роль: peripheral (34 узлов)"
27,15,0,3626010.0,"[100000008461532100, 100000003470579100, 100000000791285100, 100000002514975100, 100000006704530100]","15 узлов, 0 seed, оборот внутри кластера 3,626,010 KZT, преобладающая роль: peripheral (8 узлов)"
28,3,0,553830.0,"[100000003692843100, 100000003321895100, 100000002371892100]","3 узлов, 0 seed, оборот внутри кластера 553,830 KZT, преобладающая роль: terminal (2 узлов)"
29,17,1,21586840.0,"[100000002224132100, 100000004603109100, 100000004892144100, 100000000594783100, 100000000552584100]","17 узлов, 1 seed, оборот внутри кластера 21,586,840 KZT, преобладающая роль: peripheral (16 узлов)"
30,10,0,603900.0,"[100000002696152100, 100000003635170100, 100000002156381100, 100000004209339100, 100000003321423100]","10 узлов, 0 seed, оборот внутри кластера 603,900 KZT, преобладающая роль: peripheral (7 узлов)"
31,11,0,3784703.0,"[100000002175422100, 100000003696422100, 100000003557488100, 100000002710570100, 100000002975437100]","11 узлов, 0 seed, оборот внутри кластера 3,784,703 KZT, преобладающая роль: peripheral (7 узлов)"
32,283,1,30620027.39,"[100000000661912100, 100000003131016100, 100000008576243100, 100000002398779100, 100000004299488100]","283 узлов, 1 seed, оборот внутри кластера 30,620,027 KZT, преобладающая роль: peripheral (186 узлов)"
33,55,0,14493312.0,"[100000008332511100, 100000004424023100, 100000005514161100, 100000002308091100, 100000001311175100]","55 узлов, 0 seed, оборот внутри кластера 14,493,312 KZT, преобладающая роль: peripheral (39 узлов)"
34,61,3,8902320.0,"[100000004221668100, 100000005171642100, 100000001616816100, 100000004015047100, 100000002692750100]","61 узлов, 3 seed, оборот внутри кластера 8,902,320 KZT, преобладающая роль: peripheral (50 узлов)"
35,127,0,27033142.0,"[100000005413948100, 100000005367445100, 100000002718366100, 100000002671326100, 100000008489922100]","127 узлов, 0 seed, оборот внутри кластера 27,033,142 KZT, преобладающая роль: peripheral (59 узлов)"
36,3,0,120000.0,"[100000001733216100, 100000002505277100, 100000003221510100]","3 узлов, 0 seed, оборот внутри кластера 120,000 KZT, преобладающая роль: terminal (2 узлов)"
37,30,1,6513430.0,"[100000008546855100, 100000004350094100, 100000007689942100, 100000008582730100, 100000005409680100]","30 узлов, 1 seed, оборот внутри кластера 6,513,430 KZT, преобладающая роль: peripheral (22 узлов)"
38,10,0,1929434.85,"[100000002741024100, 100000007629096100, 100000007511780100, 100000008680912100, 100000001439416100]","10 узлов, 0 seed, оборот внутри кластера 1,929,435 KZT, преобладающая роль: peripheral (7 узлов)"
39,10,0,1727065.0,"[100000004017410100, 100000005767403100, 100000004076740100, 100000004336312100, 100000005519998100]","10 узлов, 0 seed, оборот внутри кластера 1,727,065 KZT, преобладающая роль: peripheral (5 узлов)"
40,4,0,518000.0,"[100000003163886100, 100000002205022100, 100000000629812100, 100000001380107100]","4 узлов, 0 seed, оборот внутри кластера 518,000 KZT, преобладающая роль: peripheral (4 узлов)"
41,6,1,383300.0,"[100000004331458100, 100000005547096100, 100000005546031100, 100000004094958100, 100000005363908100]","6 узлов, 1 seed, оборот внутри кластера 383,300 KZT, преобладающая роль: peripheral (6 узлов)"
42,18,0,3422800.0,"[100000003701161100, 100000002267998100, 100000003718221100, 100000000611474100, 100000008027922100]","18 узлов, 0 seed, оборот внутри кластера 3,422,800 KZT, преобладающая роль: peripheral (14 узлов)"
43,270,1,10178044.0,"[100000002733905100, 100000001166289100, 100000005342513100, 100000002527114100, 100000001697501100]","270 узлов, 1 seed, оборот внутри кластера 10,178,044 KZT, преобладающая роль: peripheral (263 узлов)"
44,41,1,4209955.279999999,"[100000005339662100, 100000004820260100, 100000000076451100, 100000007131370100, 100000004156082100]","41 узлов, 1 seed, оборот внутри кластера 4,209,955 KZT, преобладающая роль: peripheral (35 узлов)"
45,5,0,172000.0,"[100000002700161100, 100000004659919100, 100000008461217100, 100000005031696100, 100000001223977100]","5 узлов, 0 seed, оборот внутри кластера 172,000 KZT, преобладающая роль: peripheral (3 узлов)"
46,5,0,1189154.0,"[100000004691350100, 100000000291906100, 100000000291908100, 100000004670388100, 100000004722630100]","5 узлов, 0 seed, оборот внутри кластера 1,189,154 KZT, преобладающая роль: peripheral (3 узлов)"
47,15,0,850450.0,"[100000008471634100, 100000002472632100, 100000001526235100, 100000000404740100, 100000007811950100]","15 узлов, 0 seed, оборот внутри кластера 850,450 KZT, преобладающая роль: peripheral (7 узлов)"
48,14,0,1605604.0,"[100000008213966100, 100000000838385100, 100000007382543100, 100000004407753100, 100000000470237100]","14 узлов, 0 seed, оборот внутри кластера 1,605,604 KZT, преобладающая роль: terminal (6 узлов)"
49,3,1,390167.62,"[100000002781227100, 100000002796853100, 100000008522127100]","3 узлов, 1 seed, оборот внутри кластера 390,168 KZT, преобладающая роль: peripheral (3 узлов)"
50,2,0,857500.0,"[100000008324800100, 100000007390016100]","2 узлов, 0 seed, оборот внутри кластера 857,500 KZT, преобладающая роль: peripheral (2 узлов)"
51,9,0,1406982.0,"[100000002217161100, 100000001445848100, 100000007647294100, 100000002242066100, 100000000954884100]","9 узлов, 0 seed, оборот внутри кластера 1,406,982 KZT, преобладающая роль: peripheral (7 узлов)"
52,25,0,7556605.0,"[100000002622822100, 100000001887715100, 100000002540033100, 100000001714173100, 100000008183752100]","25 узлов, 0 seed, оборот внутри кластера 7,556,605 KZT, преобладающая роль: peripheral (18 узлов)"
53,7,0,1765600.0,"[100000007865484100, 100000008551752100, 100000003631015100, 100000004976946100, 100000005745873100]","7 узлов, 0 seed, оборот внутри кластера 1,765,600 KZT, преобладающая роль: terminal (6 узлов)"
54,41,0,5151924.1899999995,"[100000002686226100, 100000000608031100, 100000008327791100, 100000002320495100, 100000008649416100]","41 узлов, 0 seed, оборот внутри кластера 5,151,924 KZT, преобладающая роль: peripheral (29 узлов)"
55,4,0,332709.0,"[100000004610802100, 100000002516862100, 100000002513028100, 100000004780083100]","4 узлов, 0 seed, оборот внутри кластера 332,709 KZT, преобладающая роль: terminal (3 узлов)"
56,6,0,2534500.0,"[100000005075949100, 100000004722765100, 100000003747133100, 100000002578653100, 100000006527156100]","6 узлов, 0 seed, оборот внутри кластера 2,534,500 KZT, преобладающая роль: terminal (3 узлов)"
57,127,0,16703584.0,"[100000005140601100, 100000001600934100, 100000008603629100, 100000005367180100, 100000008097580100]","127 узлов, 0 seed, оборот внутри кластера 16,703,584 KZT, преобладающая роль: peripheral (71 узлов)"
58,8,0,389000.0,"[100000002214207100, 100000004066370100, 100000000600707100, 100000005507142100, 100000001825934100]","8 узлов, 0 seed, оборот внутри кластера 389,000 KZT, преобладающая роль: terminal (4 узлов)"
59,8,0,2473417.91,"[100000008175078100, 100000008675322100, 100000000557536100, 100000008349740100, 100000004911971100]","8 узлов, 0 seed, оборот внутри кластера 2,473,418 KZT, преобладающая роль: terminal (7 узлов)"
60,2,0,761255.0,"[100000004586598100, 100000000583220100]","2 узлов, 0 seed, оборот внутри кластера 761,255 KZT, преобладающая роль: terminal (1 узлов)"
61,6,0,2540000.0,"[100000004717647100, 100000004479404100, 100000002922000100, 100000002659103100, 100000001533161100]","6 узлов, 0 seed, оборот внутри кластера 2,540,000 KZT, преобладающая роль: terminal (4 узлов)"
62,4,0,1595700.0,"[100000001131403100, 100000001052945100, 100000004616845100, 100000005146665100]","4 узлов, 0 seed, оборот внутри кластера 1,595,700 KZT, преобладающая роль: terminal (3 узлов)"
63,7,0,143000.0,"[100000005911352100, 100000003962994100, 100000002217806100, 100000004549591100, 100000004508696100]","7 узлов, 0 seed, оборот внутри кластера 143,000 KZT, преобладающая роль: peripheral (5 узлов)"
64,13,0,6748650.0,"[100000000673868100, 100000008258083100, 100000007442518100, 100000004673335100, 100000003173783100]","13 узлов, 0 seed, оборот внутри кластера 6,748,650 KZT, преобладающая роль: peripheral (9 узлов)"
65,142,5,19232090.0,"[100000003684369100, 100000004539443100, 100000008165763100, 100000003247600100, 100000008748914100]","142 узлов, 5 seed, оборот внутри кластера 19,232,090 KZT, преобладающая роль: peripheral (127 узлов)"
66,6,0,720900.0,"[100000006638021100, 100000008333492100, 100000002794374100, 100000008761219100, 100000008770483100]","6 узлов, 0 seed, оборот внутри кластера 720,900 KZT, преобладающая роль: terminal (4 узлов)"
67,7,0,1268308.0,"[100000008011159100, 100000006232642100, 100000006169033100, 100000005754335100, 100000003664994100]","7 узлов, 0 seed, оборот внутри кластера 1,268,308 KZT, преобладающая роль: peripheral (4 узлов)"
68,20,0,617900.0,"[100000002229615100, 100000003154105100, 100000006308406100, 100000002448088100, 100000004777215100]","20 узлов, 0 seed, оборот внутри кластера 617,900 KZT, преобладающая роль: terminal (15 узлов)"
69,7,0,3077000.0,"[100000001053894100, 100000002594214100, 100000002241986100, 100000004047887100, 100000001286703100]","7 узлов, 0 seed, оборот внутри кластера 3,077,000 KZT, преобладающая роль: terminal (6 узлов)"
70,2,0,584900.0,"[100000007330432100, 100000008430691100]","2 узлов, 0 seed, оборот внутри кластера 584,900 KZT, преобладающая роль: terminal (1 узлов)"
71,3,0,1557988.0,"[100000004035925100, 100000008619159100, 100000008258458100]","3 узлов, 0 seed, оборот внутри кластера 1,557,988 KZT, преобладающая роль: terminal (2 узлов)"
72,1,1,0.0,[100000000456947100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
73,1,1,0.0,[100000003265658100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
74,1,1,0.0,[100000003349739100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
75,1,1,0.0,[100000003770083100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
76,1,1,0.0,[100000004021459100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
77,1,1,0.0,[100000004174835100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
78,1,1,0.0,[100000005017150100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
79,1,1,0.0,[100000005087431100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
80,1,1,0.0,[100000005235389100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
81,1,1,0.0,[100000005480435100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
82,1,1,0.0,[100000005495722100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
83,1,1,0.0,[100000005550592100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
84,1,1,0.0,[100000005560900100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
85,1,1,0.0,[100000005568407100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
86,1,1,0.0,[100000008117324100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
87,1,1,0.0,[100000008205000100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
88,1,1,0.0,[100000008513251100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
89,1,1,0.0,[100000008669037100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
90,1,1,0.0,[100000008701222100],"1 узлов, 1 seed, оборот внутри кластера 0 KZT, преобладающая роль: peripheral (1 узлов)"
